episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status
60,16.0,-2.851654265711085,-5.7331911816489685,-148.88622568194836,0.0,0.6666666666666666,4,0.5,False,True,1.2150981854899443,5,60.05723639247675,1600065808.5791054,in_progress
60,17.0,-2.8849829630661117,-5.745814047802893,-150.43674933238995,-30.0,0.6666666666666666,1,0.5,False,True,1.2743047608217877,5,60.05723639247675,1600065808.6451635,in_progress
60,18.0,-2.9455498803241986,-5.76532993077513,-153.32250598645436,-30.0,1.0,2,0.5,False,True,1.3795099940905173,6,60.05723639247675,1600065808.717187,in_progress
60,19.0,-2.99427882593043,-5.77223520870418,-157.031668787693,0.0,0.6666666666666666,4,0.5,False,True,1.4580372340149328,6,60.05723639247675,1600065808.7875557,in_progress
60,20.0,-3.0397678951424916,-5.778649297036963,-159.816341715063,-30.0,0.3333333333333333,0,1.0,False,True,1.5313242347147327,6,60.05723639247675,1600065808.8635695,in_progress
60,21.0,-3.096399922440364,-5.783574827170189,-163.23389883301155,30.0,0.6666666666666666,7,1.0,False,True,1.6204317553541028,6,60.05723639247675,1600065808.921504,in_progress
60,22.0,-3.1301352928447805,-5.784599383245651,-165.32330621729483,30.0,0.3333333333333333,6,1.0,False,True,1.6721849567111808,7,60.05723639247675,1600065808.987722,in_progress
60,23.0,-3.170428391386521,-5.788711293435426,-166.77914220603452,-30.0,0.3333333333333333,0,1.0,False,True,1.736006363175273,7,60.05723639247675,1600065809.0540447,in_progress
60,24.0,-3.19705331829853,-5.791255275450031,-167.65039386549176,30.0,1.0,8,1.0,False,True,1.7780596338217798,7,60.05723639247675,1600065809.1176324,in_progress
60,25.0,-3.2218361186255686,-5.794176342209623,-168.37365937472285,-30.0,1.0,2,1.0,False,True,1.817586045193974,7,60.05723639247675,1600065809.1900344,in_progress
60,26.0,-3.2648676027436947,-5.800798841041389,-168.8790815590274,0.0,0.6666666666666666,4,1.0,False,True,1.8872955888325222,8,60.05723639247675,1600065809.2579672,in_progress
60,27.0,-3.3139217419273224,-5.803030969256375,-170.61705636508862,30.0,0.6666666666666666,7,1.0,False,True,1.9630645723490658,8,60.05723639247675,1600065809.3303719,in_progress
60,28.0,-3.3721082399831825,-5.8106496122735924,-171.05454729551784,30.0,0.3333333333333333,6,1.0,False,True,2.0563949674612276,8,60.05723639247675,1600065809.395379,in_progress
60,29.0,-3.4064460614568275,-5.819109133075696,-170.3197444883441,0.0,0.3333333333333333,3,1.0,False,True,2.1142283106189863,8,60.05723639247675,1600065809.4633217,in_progress
60,30.0,-3.4512017994409847,-5.830884679196763,-169.3337633385187,0.0,0.3333333333333333,3,1.0,False,True,2.1901291093450825,9,60.05723639247675,1600065809.5217812,in_progress
60,31.0,-3.4843197564116912,-5.838669624949117,-168.97216610670188,30.0,0.6666666666666666,7,1.0,False,True,2.245647811947068,9,60.05723639247675,1600065809.5890007,in_progress
60,32.0,-3.5228465286644166,-5.850437870326157,-167.98064746701147,0.0,1.0,5,1.0,False,True,2.312117569848542,9,60.05723639247675,1600065809.6614213,in_progress
60,33.0,-3.566292837234581,-5.86388620807527,-167.05464691213865,0.0,1.0,5,1.0,False,True,2.387200164504182,10,60.05723639247675,1600065809.739295,in_progress
60,34.0,-3.6372477484032952,-5.885860978113335,-165.79784111174095,0.0,0.6666666666666666,4,1.0,False,True,2.5098271897943625,10,60.05723639247675,1600065809.7872202,in_progress
60,35.0,-3.6759973261612076,-5.899826911024997,-164.78132772663588,-30.0,1.0,2,1.0,False,True,2.5781637299764872,10,60.05723639247675,1600065809.8642514,in_progress
60,36.0,-3.736277192006809,-5.919041688832101,-164.1795705612612,30.0,1.0,8,1.0,False,True,2.6827236475013305,11,60.05723639247675,1600065809.9359086,in_progress
60,37.0,-3.809074528892189,-5.936988368788206,-164.78507216604794,0.0,1.0,5,1.0,False,True,2.8053356211216607,11,60.05723639247675,1600065809.9997315,in_progress
60,38.0,-3.877173338535726,-5.957779301360235,-164.3428934635723,30.0,0.3333333333333333,6,1.0,False,True,2.922820493117229,12,60.05723639247675,1600065810.0656614,in_progress
60,39.0,-3.933891947069969,-5.979312870381562,-163.06232136621696,30.0,0.3333333333333333,6,1.0,False,True,3.0235993772788228,12,60.05723639247675,1600065810.139802,in_progress
60,40.0,-3.9944965365803378,-6.0105967008868495,-160.28712077959466,0.0,1.0,5,1.0,False,True,3.1370440027958204,13,60.05723639247675,1600065810.1934304,in_progress
60,41.0,-4.034018262973435,-6.032058292161941,-158.7142458186608,-30.0,0.6666666666666666,1,1.0,False,True,3.2117616985945654,13,60.05723639247675,1600065810.262078,in_progress
60,42.0,-4.080675675347334,-6.054990421671367,-157.58322645394708,-30.0,1.0,2,1.0,False,True,3.298290119178429,13,60.05723639247675,1600065810.3285584,in_progress
60,43.0,-4.1260278905080305,-6.072739353764728,-157.83046674917247,0.0,0.3333333333333333,3,1.0,False,True,3.3792460684611774,13,60.05723639247675,1600065810.4006963,in_progress
60,44.0,-4.184590964537917,-6.093907632045225,-158.39786938039992,-30.0,1.0,2,1.0,False,True,3.482566195954848,14,60.05723639247675,1600065810.4755468,in_progress
60,45.0,-4.243573935581994,-6.11240998420458,-159.47728063522385,-30.0,0.3333333333333333,0,1.0,False,True,3.5846581996791733,14,60.05723639247675,1600065810.5396805,in_progress
60,46.0,-4.309126266887032,-6.12624625056764,-161.70481585921289,0.0,0.3333333333333333,3,0.5,False,True,3.6934504970501534,15,60.05723639247675,1600065810.6050963,in_progress
60,47.0,-4.361108332047138,-6.134760042115915,-163.62302220062813,30.0,0.3333333333333333,6,0.5,False,True,3.77799968856469,15,60.05723639247675,1600065810.6619847,in_progress
60,48.0,-4.401665812470056,-6.143205330659616,-164.45745262355618,30.0,1.0,8,0.5,False,True,3.8452289253783833,15,60.05723639247675,1600065810.7332168,in_progress
60,49.0,-4.451313313079377,-6.158158136770263,-164.20536676874954,30.0,0.6666666666666666,7,0.5,False,True,3.930736703722853,16,60.05723639247675,1600065810.7967732,in_progress
60,50.0,-4.490891868637977,-6.174618184915293,-163.01651565234013,-30.0,1.0,2,0.5,False,True,4.002061313627759,16,60.05723639247675,1600065810.8681617,in_progress
60,51.0,-4.551255677337091,-6.199279364957288,-161.70915966381762,30.0,0.3333333333333333,6,0.5,False,True,4.11052118754817,16,60.05723639247675,1600065810.940224,in_progress
60,52.0,-4.60792271848356,-6.222737796778091,-160.66583163620686,0.0,0.6666666666666666,4,0.5,False,True,4.212565353018141,17,60.05723639247675,1600065811.0098224,in_progress
60,53.0,-4.658076873999836,-6.246891762584721,-159.19696538010783,0.0,0.6666666666666666,4,0.5,False,True,4.30522862749812,17,60.05723639247675,1600065811.0728955,in_progress
60,54.0,-4.695176923119054,-6.265515188061986,-158.2188457540874,0.0,1.0,5,0.5,False,True,4.3743092715522085,17,60.05723639247675,1600065811.1396396,in_progress
60,55.0,-4.745488148638434,-6.292794354628501,-156.72202478368175,-30.0,1.0,2,0.5,False,True,4.4693977646762155,18,60.05723639247675,1600065811.1983035,in_progress
60,56.0,-4.788985715671407,-6.312415680648761,-156.54389604673645,0.0,0.6666666666666666,4,0.5,False,True,4.548830924112192,18,60.05723639247675,1600065811.2612975,in_progress
60,57.0,-4.839193749161722,-6.332118087531773,-156.99433245524307,-30.0,0.3333333333333333,0,0.5,False,True,4.638490256362428,19,60.05723639247675,1600065811.333787,in_progress
60,58.0,-4.892087798066386,-6.349162440731538,-158.13413963028287,30.0,0.3333333333333333,6,0.5,False,True,4.73036248524386,19,60.05723639247675,1600065811.4000092,in_progress
60,59.0,-4.918289102316073,-6.357873248559096,-158.54273072530654,0.0,0.6666666666666666,4,0.5,False,True,4.776032971590634,19,60.05723639247675,1600065811.471891,in_progress
60,60.0,-4.9583444854294685,-6.371301530699935,-159.08498196768795,30.0,0.3333333333333333,6,0.5,False,True,4.845967517928105,19,60.05723639247675,1600065811.5407362,in_progress
60,61.0,-4.990282377354899,-6.38445254510007,-158.88052363358145,30.0,0.3333333333333333,6,0.5,False,True,4.903430809564966,20,60.05723639247675,1600065811.60624,in_progress
60,62.0,-5.018170058183069,-6.398242117286359,-158.23236053414576,30.0,0.3333333333333333,6,0.5,False,True,4.955212429235275,20,60.05723639247675,1600065811.6675413,in_progress
60,63.0,-5.0373256423689945,-6.409735725217416,-157.3761307784397,0.0,1.0,5,0.5,False,True,4.99218783640913,20,60.05723639247675,1600065811.7437756,in_progress
60,64.0,-5.072296564595002,-6.4294864146738115,-156.26443059468568,0.0,0.6666666666666666,4,0.5,False,True,5.058806936755582,20,60.05723639247675,1600065811.8061655,in_progress
60,65.0,-5.104762922494627,-6.448342068051812,-155.28149160306958,0.0,0.3333333333333333,3,0.5,False,True,5.121041453935242,20,60.05723639247675,1600065811.8622646,in_progress
60,66.0,-5.128971796912074,-6.463713840561036,-154.35940767157402,30.0,0.3333333333333333,6,0.5,False,True,5.168360713124817,21,60.05723639247675,1600065811.9348593,in_progress
60,67.0,-5.166581746612362,-6.4888806574709275,-152.85240346659248,30.0,0.6666666666666666,7,0.5,False,True,5.242769373951502,21,60.05723639247675,1600065812.0041826,in_progress
60,68.0,-5.198655207426434,-6.516489148811008,-150.49524636759713,30.0,0.3333333333333333,6,0.5,False,True,5.310484096041191,21,60.05723639247675,1600065812.071646,in_progress
60,69.0,-5.22859849446623,-6.547422882365014,-147.6036292721807,-30.0,0.3333333333333333,0,0.5,False,True,5.377314737917901,21,60.05723639247675,1600065812.1445382,in_progress
60,70.0,-5.256391412949108,-6.578269684714244,-144.97518496735097,30.0,0.3333333333333333,6,1.0,False,True,5.440832541511407,22,60.05723639247675,1600065812.207458,in_progress
60,71.0,-5.275218931836421,-6.599460017200561,-143.38932268530587,0.0,0.6666666666666666,4,1.0,False,True,5.484065648110901,22,60.05723639247675,1600065812.2803464,in_progress
60,72.0,-5.305463818092675,-6.633907323371737,-141.16047220928513,0.0,0.6666666666666666,4,1.0,False,True,5.553786987716669,22,60.05723639247675,1600065812.3496304,in_progress
60,73.0,-5.332518500589357,-6.6653003288172314,-139.41735430514277,-30.0,0.3333333333333333,0,1.0,False,True,5.61657147703933,22,60.05723639247675,1600065812.4202938,in_progress
60,74.0,-5.364121730298715,-6.698680046202922,-138.32860819946595,-30.0,0.3333333333333333,0,1.0,False,True,5.687618954575246,23,60.05723639247675,1600065812.4808507,in_progress
60,75.0,-5.390660496384647,-6.721873093105226,-138.40843811618234,0.0,1.0,5,1.0,False,True,5.743911231591172,23,60.05723639247675,1600065812.5495396,in_progress
60,76.0,-5.422750833076639,-6.7481972583272825,-138.8372652956261,0.0,0.6666666666666666,4,1.0,False,True,5.810776730337159,23,60.05723639247675,1600065812.6177046,in_progress
60,77.0,-5.46032994032515,-6.77894632443372,-139.2109244391885,0.0,1.0,5,1.0,False,True,5.889031736211034,24,60.05723639247675,1600065812.6815174,in_progress
60,78.0,-5.496336941188202,-6.80957494799741,-139.3250573089048,0.0,0.3333333333333333,3,1.0,False,True,5.964825342443358,24,60.05723639247675,1600065812.7464957,in_progress
60,79.0,-5.536844665055867,-6.843936294492369,-139.43584106060754,-30.0,0.3333333333333333,0,1.0,False,True,6.050031074103692,24,60.05723639247675,1600065812.811516,in_progress
60,80.0,-5.565904239527836,-6.865253513355761,-140.09198157332605,30.0,1.0,8,1.0,False,True,6.108832349184662,24,60.05723639247675,1600065812.8833997,in_progress
60,81.0,-5.606484362221062,-6.892344056943825,-141.37992301859413,-30.0,1.0,2,1.0,False,True,6.189078728497641,25,60.05723639247675,1600065812.9454348,in_progress
60,82.0,-5.6445332496750105,-6.918786576316843,-142.12212545018838,-30.0,0.3333333333333333,0,1.0,False,True,6.2650567173158676,25,60.05723639247675,1600065813.0169914,in_progress
60,83.0,-5.694767645018022,-6.94832917775703,-143.76089600360058,0.0,0.6666666666666666,4,1.0,False,True,6.3616126873414585,25,60.05723639247675,1600065813.089163,in_progress
60,84.0,-5.73729015929105,-6.970893084500841,-145.404109726069,30.0,1.0,8,1.0,False,True,6.441641968022649,26,60.05723639247675,1600065813.1494777,in_progress
60,85.0,-5.780841632271759,-6.997064043487212,-146.21304954256993,-30.0,1.0,2,1.0,False,True,6.525756735869496,26,60.05723639247675,1600065813.2139993,in_progress
60,86.0,-5.822792415353403,-7.019518719704373,-147.36794244445366,0.0,0.3333333333333333,3,1.0,False,True,6.604846109800914,26,60.05723639247675,1600065813.2949102,in_progress
60,87.0,-5.878720125529913,-7.050568571719595,-148.27023950547323,-30.0,0.6666666666666666,1,1.0,False,True,6.711062927844394,27,60.05723639247675,1600065813.354345,in_progress
60,88.0,-5.912488240966031,-7.067857457016455,-148.98517102978568,-30.0,0.3333333333333333,0,1.0,False,True,6.7741952367808125,27,60.05723639247675,1600065813.4234867,in_progress
60,89.0,-5.954853590233166,-7.085966558906395,-150.4337880890486,0.0,0.6666666666666666,4,1.0,False,True,6.85088010637361,27,60.05723639247675,1600065813.480275,in_progress
60,90.0,-5.993802622248909,-7.10269601534976,-151.53915696993863,-30.0,0.6666666666666666,1,1.0,False,True,6.921437432817619,28,60.05723639247675,1600065813.5520463,in_progress
60,91.0,-6.037118953381384,-7.1162571273055155,-153.52185356782778,-30.0,0.3333333333333333,0,1.0,False,True,6.996386763414751,28,60.05723639247675,1600065813.6132185,in_progress
60,92.0,-6.077046665557667,-7.126694831293433,-155.50373851663224,30.0,0.3333333333333333,6,1.0,False,True,7.064066949070076,28,60.05723639247675,1600065813.680554,in_progress
60,93.0,-6.118287091708975,-7.135827080472983,-157.598623891791,0.0,0.3333333333333333,3,1.0,False,True,7.132781577380158,28,60.05723639247675,1600065813.7554164,in_progress
60,94.0,-6.151509269143558,-7.142652542091104,-159.109060230469,-30.0,1.0,2,1.0,False,True,7.187765247795463,29,60.05723639247675,1600065813.824311,in_progress
60,95.0,-6.191729708136271,-7.149286912743847,-161.0919440784289,30.0,1.0,8,1.0,False,True,7.253193723035058,29,60.05723639247675,1600065813.888584,in_progress
60,96.0,-6.239376270505358,-7.1573864803967595,-162.91866131266903,-30.0,1.0,2,1.0,False,True,7.330877964239209,29,60.05723639247675,1600065813.95638,in_progress
60,97.0,-6.3010625486399565,-7.1658202003012414,-165.22931616766712,-30.0,0.6666666666666666,1,1.0,False,True,7.429993784326328,30,60.05723639247675,1600065814.0175626,in_progress
60,98.0,-6.34911087599805,-7.167903011492343,-167.60332626574208,-30.0,1.0,2,1.0,False,True,7.504059923370432,30,60.05723639247675,1600065814.0812764,in_progress
60,99.0,-6.401377938238168,-7.165713064277791,-170.77980248989587,0.0,0.6666666666666666,4,1.0,False,True,7.581468204253897,30,60.05723639247675,1600065814.1567338,in_progress
60,100.0,-6.451670910725485,-7.160689580754582,-173.8283495088416,-30.0,0.3333333333333333,0,1.0,False,True,7.653935375933087,31,60.05723639247675,1600065814.2206967,in_progress
60,101.0,-6.502910643518724,-7.151266134323557,-177.26047983228256,30.0,0.3333333333333333,6,0.5,False,True,7.7247531860193535,31,60.05723639247675,1600065814.2802427,in_progress
60,102.0,-6.538665021798892,-7.144382909387598,-179.3043383104804,30.0,1.0,8,0.5,False,True,7.773839409602007,31,60.05723639247675,1600065814.3499792,in_progress
60,103.0,-6.587949585982503,-7.13664735024633,178.7613390180493,30.0,0.3333333333333333,6,0.5,False,True,7.842860200301873,31,60.05723639247675,1600065814.418863,in_progress
60,104.0,-6.635503670746522,-7.134603124310396,178.545755615393,-30.0,0.3333333333333333,0,0.5,False,True,7.913255402489777,32,60.05723639247675,1600065814.4769237,in_progress
60,105.0,-6.679168686316824,-7.133259408624729,178.47957027885323,30.0,0.3333333333333333,6,0.5,False,True,7.978267273127819,32,60.05723639247675,1600065814.5524309,in_progress
60,106.0,-6.729405478967417,-7.130725233802793,178.17532292523387,30.0,0.3333333333333333,6,0.5,False,True,8.052176333324926,32,60.05723639247675,1600065814.6109154,in_progress
60,107.0,-6.753079646695536,-7.13071411616002,178.34930094946267,0.0,1.0,5,0.5,False,True,8.087918227743927,32,60.05723639247675,1600065814.680928,in_progress
60,108.0,-6.7930572210910904,-7.1298628962263155,178.32905774275375,30.0,1.0,8,0.5,False,True,8.147690065870194,33,60.05723639247675,1600065814.7475214,in_progress
60,109.0,-6.833883259128838,-7.12906596033937,178.38964909684626,30.0,1.0,8,0.1,False,True,8.208781227878939,33,60.05723639247675,1600065814.818195,in_progress
60,110.0,-6.899803276599989,-7.139092196686353,-178.96018897266086,-30.0,0.6666666666666666,1,0.1,False,True,8.356752322294652,33,60.05723639247675,1600065814.8893273,in_progress
60,111.0,-6.957714229777256,-7.149073287537564,-176.93283991622724,30.0,1.0,8,0.1,False,True,8.453075327990717,34,60.05723639247675,1600065814.9567902,in_progress
60,112.0,-7.010658201815763,-7.157280236183153,-175.6821421329164,-30.0,0.3333333333333333,0,0.1,False,True,8.643199668834708,35,60.05723639247675,1600065815.015302,in_progress
60,113.0,-7.063656194380952,-7.167801279763838,-174.00869605705125,30.0,0.3333333333333333,6,0.1,False,True,8.849923798233126,36,60.05723639247675,1600065815.082715,in_progress
60,114.0,-7.1026820741159495,-7.177014266290065,-172.74195392057115,0.0,1.0,5,0.1,False,True,8.913059391459655,37,60.05723639247675,1600065815.1602318,in_progress
60,115.0,-7.152483644207749,-7.192109298063577,-170.78155860885502,0.0,0.3333333333333333,3,0.5,False,True,9.097831648914774,37,60.05723639247675,1600065815.2128534,in_progress
60,116.0,-7.1814733213599515,-7.200316006153245,-169.9193245745145,-30.0,1.0,2,0.5,False,True,9.138581417668663,37,60.05723639247675,1600065815.2893178,in_progress
60,117.0,-7.232632771058825,-7.209158664255262,-170.05449583918033,30.0,0.3333333333333333,6,0.5,False,True,9.213687049621234,38,60.05723639247675,1600065815.3594139,in_progress
60,118.0,-7.278904550811966,-7.218165622862329,-169.84621598852155,-30.0,1.0,2,0.5,False,True,9.347562890686207,38,60.05723639247675,1600065815.432888,in_progress
60,119.0,-7.323996935564766,-7.227333030964399,-169.638699314894,0.0,1.0,5,0.5,False,True,9.402698752811869,39,60.05723639247675,1600065815.5001235,in_progress
60,120.0,-7.380380494165239,-7.237766360672269,-169.59322696823014,30.0,0.3333333333333333,6,0.5,False,True,9.472561446552833,39,60.05723639247675,1600065815.5635471,in_progress
60,121.0,-7.438901519777177,-7.253976548043699,-168.30840990164188,0.0,0.6666666666666666,4,1.0,False,True,9.55821284584988,39,60.05723639247675,1600065815.624736,in_progress
60,122.0,-7.4936552300032275,-7.273462939389926,-166.47746512957218,-30.0,0.6666666666666666,1,1.0,False,True,9.603175205717667,39,60.05723639247675,1600065815.6907194,in_progress
60,123.0,-7.533974563837073,-7.284029700662435,-166.28286322109196,0.0,1.0,5,1.0,False,True,9.640557553312847,39,60.05723639247675,1600065815.7524586,in_progress
60,124.0,-7.581293420540972,-7.297288262064749,-165.92363343927605,0.0,0.3333333333333333,3,1.0,False,True,9.683460970465463,40,60.05723639247675,1600065815.8240652,in_progress
60,125.0,-7.623944095475857,-7.309574526037449,-165.56307946260398,-30.0,1.0,2,0.5,False,True,9.72175255667359,40,60.05723639247675,1600065815.8971756,in_progress
60,126.0,-7.682210812563989,-7.32023065161398,-166.58946629327187,30.0,1.0,8,0.5,False,True,9.771254885445108,40,60.05723639247675,1600065815.959896,in_progress
60,127.0,-7.7286268528413915,-7.326408048382872,-167.7328369583255,30.0,0.6666666666666666,7,0.5,False,True,9.786143266752385,40,60.05723639247675,1600065816.0252578,in_progress
60,128.0,-7.787437683554969,-7.3414365429457495,-167.1969633926573,-30.0,0.6666666666666666,1,0.5,False,True,9.828829539779104,40,60.05723639247675,1600065816.0944614,in_progress
60,129.0,-7.8302637072560595,-7.354190045270512,-166.53791705418266,30.0,1.0,8,0.1,False,True,9.857582346708044,40,60.05723639247675,1600065816.1553378,in_progress
60,130.0,-7.884952491857408,-7.368070943410161,-166.4238579060025,30.0,0.3333333333333333,6,0.1,False,True,9.897398155459811,41,60.05723639247675,1600065816.2245684,in_progress
60,131.0,-7.938864457008964,-7.384883879453982,-165.56536043571188,30.0,1.0,8,0.1,False,True,9.932617379650024,41,60.05723639247675,1600065816.2954354,in_progress
60,132.0,-7.996108328738484,-7.407376499724079,-163.83362040126568,-30.0,1.0,2,0.1,False,True,9.96403525593244,41,60.05723639247675,1600065816.3609748,in_progress
60,133.0,-8.062818970182976,-7.438283881561267,-161.3839027629359,30.0,0.3333333333333333,6,0.1,False,True,9.994600802902522,41,60.05723639247675,1600065816.4353855,in_progress
60,134.0,-8.117742376373593,-7.464568432247907,-159.69046904490926,-30.0,0.3333333333333333,0,0.001,False,False,10.018685827352142,41,60.05723639247675,1600065816.4832747,in_progress
60,135.0,-8.146628889642347,-7.478832996188252,-158.85444875666005,30.0,0.3333333333333333,6,0.001,False,False,10.02178536648597,41,60.05723639247675,1600065816.5561914,in_progress
60,136.0,-8.182382684436137,-7.498016431251045,-157.57118386904028,30.0,0.3333333333333333,6,0.001,False,False,10.02178536648597,41,60.05723639247675,1600065816.6245432,in_progress
60,137.0,-8.222836765442688,-7.526839907557863,-154.94777212314187,30.0,0.3333333333333333,6,0.001,False,False,10.02178536648597,41,60.05723639247675,1600065816.694644,in_progress
60,138.0,-8.244465667425986,-7.546017976733008,-152.94358568006047,30.0,0.3333333333333333,6,0.001,False,False,10.02178536648597,41,60.05723639247675,1600065816.7638113,in_progress
60,139.0,-8.273571485751416,-7.577786030516698,-149.3624637024425,-30.0,1.0,2,0.001,True,False,10.02178536648597,41,60.05723639247675,1600065816.8363726,off_track
61,1.0,-5.099122564694449,-6.621989490708667,-155.3031840095603,-30.0,0.3333333333333333,0,1.0,False,True,0.23342134972671735,21,60.05723639247675,1600065817.3001502,in_progress
61,2.0,-5.102618946914321,-6.623366871325245,-155.33213420478032,0.0,1.0,5,1.0,False,True,0.2396686927388772,21,60.05723639247675,1600065817.370409,in_progress
61,3.0,-5.1245353896490515,-6.628484655085639,-156.42841584180644,-30.0,1.0,2,1.0,False,True,0.27638007773947215,21,60.05723639247675,1600065817.4364552,in_progress
61,4.0,-5.149679729189927,-6.634049111407534,-157.665316723936,-30.0,0.3333333333333333,0,1.0,False,True,0.3182845791209026,21,60.05723639247675,1600065817.5020592,in_progress
61,5.0,-5.194798532939629,-6.638549289592167,-160.7028987140241,0.0,0.6666666666666666,4,1.0,False,True,0.3896579941523537,22,60.05723639247675,1600065817.5698166,in_progress
61,6.0,-5.22713469347619,-6.639903537297531,-162.9602293463334,0.0,0.6666666666666666,4,1.0,False,True,0.4395075359397732,22,60.05723639247675,1600065817.6321535,in_progress
61,7.0,-5.268571649689024,-6.642903047710522,-165.11062080628693,-30.0,0.3333333333333333,0,1.0,False,True,0.5042672729136582,22,60.05723639247675,1600065817.701992,in_progress
61,8.0,-5.308863443329576,-6.643985493708976,-167.32194464020202,30.0,0.3333333333333333,6,1.0,False,True,0.5659487605258313,22,60.05723639247675,1600065817.770598,in_progress
61,9.0,-5.344068666816834,-6.642892106969974,-169.42942457242464,30.0,0.3333333333333333,6,1.0,False,True,0.6184303783427096,22,60.05723639247675,1600065817.8373194,in_progress
61,10.0,-5.382311284941804,-6.6437478610832486,-170.90480409653279,0.0,0.3333333333333333,3,1.0,False,True,0.6768633941845223,23,60.05723639247675,1600065817.8965628,in_progress
61,11.0,-5.407104177069465,-6.644459336782424,-171.68771650207876,30.0,0.6666666666666666,7,0.5,False,True,0.7148549729611473,23,60.05723639247675,1600065817.9713573,in_progress
61,12.0,-5.444099867297073,-6.648179611811187,-172.08829417088927,-30.0,1.0,2,0.5,False,True,0.7733751063772658,23,60.05723639247675,1600065818.0305524,in_progress
61,13.0,-5.476657385329648,-6.652106303053697,-172.2758391801813,30.0,0.6666666666666666,7,0.5,False,True,0.8253474522712954,23,60.05723639247675,1600065818.1073596,in_progress
61,14.0,-5.5230685021269235,-6.65691189864913,-172.64085481307066,30.0,0.6666666666666666,7,0.5,False,True,0.898882837877598,24,60.05723639247675,1600065818.1699817,in_progress
61,15.0,-5.561801120676796,-6.663376645820987,-172.312101868239,-30.0,0.6666666666666666,1,0.5,False,True,0.9619621245231975,24,60.05723639247675,1600065818.2359834,in_progress
61,16.0,-5.61405481672011,-6.673109219532424,-171.7016907288712,30.0,0.6666666666666666,7,0.5,False,True,1.0477205172464046,24,60.05723639247675,1600065818.3004599,in_progress
61,17.0,-5.64986226765941,-6.6794302790515125,-171.45964178421985,30.0,0.6666666666666666,7,0.5,False,True,1.1062734966391714,24,60.05723639247675,1600065818.3686397,in_progress
61,18.0,-5.699768085356484,-6.692097398855298,-170.29323790367098,30.0,0.6666666666666666,7,0.5,False,True,1.190568894324412,25,60.05723639247675,1600065818.4405293,in_progress
61,19.0,-5.741237574094498,-6.706158872002697,-168.7181670563919,30.0,0.3333333333333333,6,0.5,False,True,1.2630789264464746,25,60.05723639247675,1600065818.5032547,in_progress
61,20.0,-5.785611716279446,-6.727471997139887,-165.86127954568528,0.0,0.6666666666666666,4,0.5,False,True,1.3449847986814492,25,60.05723639247675,1600065818.5701022,in_progress
